,id_video,start,end,text,link
187,r1zIkR7IHoc,216.28,233.24,Chocan. La. La. La casa rodante. Ya. In servible. Empiezan a morir a desaparecer cada uno de los. De los grupos de amigos. Bien. Y en algún momento dos de los sobrevivientes se esconden en una casa. Y empiezan. Eh. Y tienen un encuentro. Ya del tercer tipo. Ya. Del cuarto.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=216s
188,r1zIkR7IHoc,233.64,237.84,Cuando ya es agresivo. O se tiende a la abducción. Al secuestro. Y se habla del cuarto tipo.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=233s
189,r1zIkR7IHoc,238.48,241.06,Acuérdense la película que vimos la otra vez. La cuarta fase. Cuarto tipo. Es lo mismo.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=238s
190,r1zIkR7IHoc,241.24,256.5,Bueno ellos dicen. Haber tenido que esconderse. Y haber tenido que sobrevivir al. A la cacería de estos terrestres. Los que al parecer. No tienen mucho pinta de grises. A pesar de ser cabezones. Yo diría que irían más por el lado reptiliano. Pero en fin. Rodrigo. Rodrigo.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=241s
191,r1zIkR7IHoc,256.5,260.5,Todavía nunca hay nada claro. Rodrigo. Más allá del cine y la literatura. Los alienígenas.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=256s
192,r1zIkR7IHoc,261.5,272.74,Son seres bondadosos. O malignos. O hay de todo como la raza humana. Hay de todo. Hay de todo. Mira. Estamos preparando. Ustedes que hay de todo. Porque por el tipo de. A ver.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=261s
193,r1zIkR7IHoc,273.08,315.22,La gente que tenía un encuentro cercano. Una persona lo tuvo en Alaska. Y otro lo tuvo en. Castillullo. Y esta persona en Castillullo. Como la persona de Alaska. No ve la guerra de las galaxias. No ve. Claro. Un encuentro cercano al tercer tipo. Sin embargo. Cuando lo dicen. Descríbanlo lo que vio. Una persona que nunca se ha dedicado a leer. Sin su afincción y tipo de cosas. Describe algo muy parecido. La persona de Alaska. A lo que describe lo de Castillullo. Perfecto. Y así. Esto de experiencia. Estas distintas personas. Describen distintos tipos de comportamientos por parte de estos seres. Algunos son amables. Algunos se parecen a nosotros. Como otros son más. Miren. Esto fue en Escocia. Estaban unos jóvenes filmando la luna de cerca con un lente especial. Y se dieron cuenta que una cosa es atravesar la luna. Mira. Son dos. Son cuatro en realidad. Esto también está siendo objeto de estudio.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=273s
194,r1zIkR7IHoc,315.64,328.9,No se sabe todavía bien de dónde se pone. Esto es real. Pero ya es un video que causó cierta polémica. Y se está estudiando. Y seguramente en un tiempo más vamos a ver si era mula o era real. Pero no deja de ser curioso. Esto es en Escocia. Se parece mucho.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=315s
195,r1zIkR7IHoc,329.1,333.94,Pero fíjate como la realidad y la ficción se ven mezcladas y a veces se ven superadas.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=329s
196,r1zIkR7IHoc,334.08,337.52,Oiga. A pesar de que yo vine corriendo. Estoy un poco asustado. Ustedes me hacen la competencia.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=334s
197,r1zIkR7IHoc,338.08,355.02,Sí. Tenía gente asustada que yo. Es que da mucho nervio. Oye. Esto da nervio. Es bastante ... es un movimiento clásico. No es avión. No es un pájaro. No es un pájaro. No es un avión. Claro. Cuando me escuchas... Es como una mancha. Como un árbol. Como un volumen.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=338s
198,r1zIkR7IHoc,355.12,363.08,Claro. Bueno. Generalmente la gente dice. Bueno. ¿Por qué los videos? ¿Por qué nunca están enfocados? Hay varios enfocados. La gente me pregunta en Twitter. ¿Has estado con hombres?,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=355s
199,r1zIkR7IHoc,363.08,370.12,Ah. Con miedras. Con amigos. Con alienígenas. Ah. Con hombres alienígenas. Ya.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=363s
200,r1zIkR7IHoc,371.06,375.08,No. Él no. ¿Y eso qué espera? La gente me pregunta en Twitter. Esto es Bogotá.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=371s
201,r1zIkR7IHoc,375.86,380.18,¿Bogotá? Vamos a ir a unos ovnis que aparecen en Colombia. Bastante interesante. Oye.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=375s
202,r1zIkR7IHoc,380.4,388.52,Fíjate de ese. Pero... Está haciendo como vemos ahí objetos de análisis por los expertos pertinentes del país. Generalmente cada país se hace cargo de sus asuntos ovnis.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=380s
203,r1zIkR7IHoc,389.96,397.88,Pero además hay intercambios. Además siempre generalmente vienen de allá para acá. Va la gente de acá para allá. Este también es muy bueno. También en Bogotá. ¿Es cuadrado?,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=389s
204,r1zIkR7IHoc,397.96,401.58,Perdón. En Colombia. ¿Por qué? Este fue en un lugar que se llama Pereira en Colombia.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=397s
205,r1zIkR7IHoc,401.74,411.1,"¿Por qué uno no puede ver la imagen como de estas naves en el fondo bajando, abriendo, saliendo de la alienígena como habíamos ahí? Yo te digo perfectamente por qué no.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=401s
206,r1zIkR7IHoc,411.26,474.88,"¿Por qué se le baje en que nosotros nos hemos formado a propósito de Hollywood y de las películas? ¿Pero quién te dice a ti que así es? Que llega, se estaciona, se abre y se baja el olor. De hecho, ¿sabes qué? La mayoría de estos... yo no sé. Hay gente que se dice conectada o que tiene cierta comunicación. Dicen que los mensajes que les mandan son generalmente telepáticos. Que ellos saben cuando va a aparecer. Y ha pasado que esta gente que dice recibir este mensaje telepático ha dicho en tal momento va a aparecer y han pasado cosas. No se ha aparecido un platillo oloracital en cual... pero ahora vivo pero lo raro en el mundo. De todo. De todo debe haber. Rodrigo, pero se ha visto como baja una nave. De hecho, hemos tenido aquí en esos momentos, recuerdan, unos posibles estacionamientos o ovnis esposados siempre en lugares húmedos. Por ejemplo, en Colombia, y con este término, amigo, le hablé una vez que la mitad de los fenómenos tienen que ver con el agua. Bueno, varios de estos de Colombia eran cerca de los humedales. Los humedales que hay ahí se viven en su ovni. Rodrigo, una consulta. Lo último. Pregunta en Twitter. Después de tomarse una botella de pisco. De todas maneras.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=411s
207,r1zIkR7IHoc,477.14,480.82,Hay que estar muy lúsicos para poder realizar esto. Porque no puede estar todo distraído.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=477s
208,r1zIkR7IHoc,481.04,489.48,"La gente tiene que tener mucho sentido ahí para poder ver si esto es real. Le damos un aplauso al Pérez Cuadra. Muy bien, muy bien.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=481s
209,r1zIkR7IHoc,489.92,491.12,Me disculpa por haberten llegado hasta ahora.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=489s
210,r1zIkR7IHoc,493.0,496.18,Nos vemos día de la noche.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=493s
211,r1zIkR7IHoc,496.18,497.88,"Bueno, hoy día a la 10.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=496s
212,r1zIkR7IHoc,498.68,502.5,"Y el lunes acá en el Subcompe, como siempre, a las 11, el Show de las Paradas.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=498s
213,r1zIkR7IHoc,506.62,507.06,¡Abrazo!,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=506s
214,r1zIkR7IHoc,507.18,508.0,¿Qué tal?,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=507s
215,r1zIkR7IHoc,509.62,513.62,"Ignacio, fíjense que Ignacio no llegó solo.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=509s
216,r1zIkR7IHoc,514.6,515.04,¿No?,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=514s
217,r1zIkR7IHoc,515.46,516.96,¿Por qué no cuentas con quién llegaste?,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=515s
218,r1zIkR7IHoc,517.04,519.2,"Pues si nadie lo conoce con amigos míos, ¿qué te importa?",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=517s
219,r1zIkR7IHoc,519.36,519.8,Ya.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=519s
220,r1zIkR7IHoc,519.8,520.82,"Pero ya, pero dame la contera.",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=519s
221,r1zIkR7IHoc,521.06,521.58,¡Entreguemos la presentación!,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=521s
222,r1zIkR7IHoc,521.6,523.18,Porque se enoja porque yo llego y le manchan.,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=521s
223,r1zIkR7IHoc,524.4,525.18,¿Qué te pasa?,https://www.youtube.com/watch?v=r1zIkR7IHoc&t=524s
224,r1zIkR7IHoc,553.76,559.22,"Estaba hablando a la mea y yo dije, cambio de ¡A las 16 horas se estrena!",https://www.youtube.com/watch?v=r1zIkR7IHoc&t=553s
225,TwzPgh0uqAY,1.66,2.32,¿Felipe tiene...,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=1s
226,TwzPgh0uqAY,2.32,40.66,"Yo quiero defender a Ítalo, porque a él se estaban refiriendo con una persona amarrete Ah, era él Sí, viejo desagradable, todos esos conceptos que él tiene se estaban refiriendo a Ítalo No hay que hacer un trabajo para hacer cuenta Ítalo es una persona bien generosa La otra vez recuerdo cuando me invitaste a una rayita Y yo dije, amigo, eso sí que no Se chuca el chocolate Eso es porque él es con trenitas blancas, eh Que tienen menos crema cada vez Sí, sí Índalo, siendo los 12 y cuarto, estando a una hora del almuerzo ¿Te quieres después de 6 años reivindicar con este equipo?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=2s
227,TwzPgh0uqAY,41.44,42.12,¿En qué sentido?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=41s
228,TwzPgh0uqAY,42.3,46.66,"Por un momento, miren esto que estamos conversando, vamos Yo creo que la amistad se...",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=42s
229,TwzPgh0uqAY,46.66,47.6,¡De que te raje!,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=46s
230,TwzPgh0uqAY,48.14,74.84,"Se notan otras cosas, por ejemplo, cuando ustedes han celebrado con él Yo siempre he estado con regalo Mientras que hay otros de este grupo que jamás han ido a los cumpleaños Que jamás van a las reuniones Entonces yo creo que eso es más importante que andar un día y decir Oye, vamos a ver Es que lo que hace que Ítalo tiene educado, es un hombre de familia El otro día cuando fui por almorzar a mi casa, llegó con caja de chocolate de este porte Eso es una...",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=48s
231,TwzPgh0uqAY,75.32,106.28,"Pero si nos invita, yo no me enojo tampoco No, por supuesto A mí, el cumpleaño me regaló un perfume exquisito, mira, huele Es huele Bien huele, por favor No, pero hablando en serio, yo creo que la amistad de otros huevos Respiration, alation Está bien, pero imagina Sovacus Lo que yo sé con respecto al tema de Franco Rico aroma, sovacus Es que a mí me encanta la empana de pino, me encanta Hay algo que a mí me gusta en la vida, es la empana de pino ¿Y Juan Pablo también tiene a ver?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=75s
232,TwzPgh0uqAY,106.42,107.34,¿Enoja o en más atrás?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=106s
233,TwzPgh0uqAY,107.36,108.32,¿Pero qué no mire Juan Pablo?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=107s
234,TwzPgh0uqAY,108.68,115.58,"Alitosis Sovacus for men Alitosis for men Oye ¿Qué pasa, compadre?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=108s
235,TwzPgh0uqAY,115.6,119.18,Lo que yo entiendo es que Franco y Safraio en Rey Traoka se le han dicho que...,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=115s
236,TwzPgh0uqAY,119.18,120.28,A ver Le han dicho incluso...,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=119s
237,TwzPgh0uqAY,120.28,124.12,Acua de raja ¿Sabes qué me gusta mucho?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=120s
238,TwzPgh0uqAY,124.6,126.24,Que es cítrico ¿Me gusta?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=124s
239,TwzPgh0uqAY,126.44,164.54,"Es cítrico A ver, a ver A mí me gusta el que se dice Ya, ven, ven A ver Acua de boca No Sí, es cítrico también Sí, es cítrico Acua de bullies Basta A ver, espérate No, es acua de raja Ya Sí Como lo raxa Me gusta Acua de raja Es mentira Es cítrico Juan Pablo ha contado un encuentro muy importante Sí, pero es que antes quiero decirle que Safrada y el cabezón Franco en Rey Traoka han dicho que ellos también aportan al Kika Kuña en el momento de Pará Es acua de alas Ya, confirmado Y con respecto a un encuentro, efectivamente porque Kika Kuña y Carla Jara se encuentran...",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=126s
240,TwzPgh0uqAY,164.54,189.36,"Te disculpo que yo soy el maniado de la ropa de los Jóvenes Es Rodrigo Flato Sí, sí Es un clásico de la perfumería y te queda muy bien Por laño Por laño Sí, por eso Pero por qué Por la PH Y Carla Jara estaba con quién Entonces Carla Jara andaba con algunas amigas Carla Jara andaba con una amiga y Kika Kuña también andaba con un amigo Y entre esas estaban ahí metidos otras amigas Iván, oye, ¿por qué no vas a saludarlo?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=164s
241,TwzPgh0uqAY,189.54,192.98,Perdona que me interrumpa Eso es anó Eso es anó ¿Qué?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=189s
242,TwzPgh0uqAY,193.48,194.36,Anó ¿Cómo?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=193s
243,TwzPgh0uqAY,194.74,196.82,Yo tengo una botellita ¿No es a la de Ale?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=194s
244,TwzPgh0uqAY,196.86,197.34,¿Cuál es?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=196s
245,TwzPgh0uqAY,197.34,203.54,"Anó, sí, eso es Anó Anó for men Sí Perdona que me encanta lo que...",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=197s
246,TwzPgh0uqAY,203.54,232.38,"Anís, anís Eso es en qué Anís, anáis ya Bueno, ya Me encanta los perfumes Entonces Entonces Finalmente Kika Kuña desistió, no quiso, no quiso ir a saludar a la Carla Jara Y creo que Carla Jara, quien sabía también que Kika Kuña se encontraba Pero por favor Kika Kuña se encontró, por favor, en serio Y Francisca tiene un perfume muy rico que es Hazte Ver Hazte Ver De Puch Oye, ¿saben lo que yo creo?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=203s
247,TwzPgh0uqAY,233.78,253.38,"Pero es que no terminadas con la P Estos dos tontolitos siguen enamorados Juan Pablo Juan Pablo Me llegaron reventas No, no, ya Oye, ya para terminar Para los niños Para los niños que vienen de vacaciones ya se viene el fulpito Ful, ya se viene, ¿eh?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=233s
248,TwzPgh0uqAY,253.6,260.36,"Ya Juan Pablo, terminemos, se encontraron en este local Se encontraron en este restaurante Roni Ans le dice Roni Ans, ¿por qué no vas a salvar a la Carla que está ahí?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=253s
249,TwzPgh0uqAY,260.58,280.22,"Aprovecha, pónganse en la buena Luego Kika Kuña dice, no, no, no, no, no Después creo que, como sabía Carla que estaba ahí, también le dijeron, mira el Kika está ahí Finalmente, ninguno de los dos habló porque ninguno de los dos tiene ganas de reencontrarse Ni de solucionarse Pero, siempre que lleguera en un mismo lugar, jode Juguito de bola ¿Qué?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=260s
250,TwzPgh0uqAY,281.52,286.3,Tengo un frasco de juguito de bola A su promesa de Kike ¿Cuál es el segundo?,https://www.youtube.com/watch?v=TwzPgh0uqAY&t=281s
251,TwzPgh0uqAY,287.5,292.78,"Diábola, diábola Entonces, Kika Kuña va a estar de cumpleaños ¿Cuándo es el cumpleaños de Kika Kuña?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=287s
252,TwzPgh0uqAY,293.34,342.38,"El cumpleaños de Kika Kuña es el 31 de julio Perfecto Va a ser un cumpleaños en el cao publicano Se dice que todos los amigos discotequeros de Kika Kuña Lo que yo he visto en el baile, cuando están ahí, ellos ahí se ven súper contentos Raquelita tuitea constantemente Es que Raquelita, perdona, que yo tengo buena memoria Y tú dijiste lo mismo cuando andaba con ellos Mítalo, mítalo Pero uno puede especular todo lo que quiera Pero lo único que sabe lo que pasa en esa cabecita de monedas de 100 pesos es Pablo El único que sabe sus intenciones Yo pensé en un momento, este caí este enamorado solo de sí mismo y Raquelita la fue utilizando Pero ahora se ya comienza a cambiar, a estudiar, a tomar un cuaderno, un libro Eso es amor ¿En que lo has visto cambiar tu?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=293s
253,TwzPgh0uqAY,343.1,362.96,"O sea eso de que quiera empezar a estudiar Ah, de que quiera empezar a estudiar Es un intento por agravarla a la otra Me parece súper bien que estudie Eso es buenísimo Pero como dice Marcela, esto de modelar y todo es con fecha de vencimiento Mítalo, ¿y por parte de cual de los dos partes tu dices que ese amor no es real o de los dos?",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=343s
254,TwzPgh0uqAY,364.06,377.38,"Yo creo que no es real, de ninguno Pero ¿por qué no confiar en el amor? Si el amor es tan lindo No, Raquelita sí, Raquelita está súper enamorada Súper enamorada, es que yo creo que el amor es con más tiempo Bueno, enamorada...",https://www.youtube.com/watch?v=TwzPgh0uqAY&t=364s
255,R-B6eGjbl8g,0.0,3.1,"Felipe, también tenemos por supuesto un problema cardíaca.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=0s
256,R-B6eGjbl8g,3.64,5.1,"El cine, ¿lo haces con tensiones?",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=3s
257,R-B6eGjbl8g,5.4,6.78,"Ay, pero no con la guitarra arriba.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=5s
258,R-B6eGjbl8g,6.8,7.5,¿Por qué la guitarra así?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=6s
259,R-B6eGjbl8g,9.0,9.62,"Ah, yo me sigue.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=9s
260,R-B6eGjbl8g,9.64,10.68,¿A ver con qué película?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=9s
261,R-B6eGjbl8g,13.64,14.18,¡Abuelo!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=13s
262,R-B6eGjbl8g,14.76,15.9,¿Este película para bailar?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=14s
263,R-B6eGjbl8g,17.56,18.84,¿No? ¿Tiene que ver con qué?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=17s
264,R-B6eGjbl8g,19.7,20.2,¡Freck!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=19s
265,R-B6eGjbl8g,21.8,22.34,¡Vamos!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=21s
266,R-B6eGjbl8g,22.56,23.58,Yo la presento ya.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=22s
267,R-B6eGjbl8g,24.1,25.42,¡Freck en cuatro!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=24s
268,R-B6eGjbl8g,25.88,26.16,¡Ah!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=25s
269,R-B6eGjbl8g,26.76,27.3,¡Fuatro!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=26s
270,R-B6eGjbl8g,27.54,28.5,¡Freck en cuatro!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=27s
271,R-B6eGjbl8g,29.5,30.28,¡Con el afelo!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=29s
272,R-B6eGjbl8g,31.26,31.76,¡Freck!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=31s
273,R-B6eGjbl8g,45.28,53.7,Él no le ha dado el beso salvadora a Fiona para romper el hechizo que ella tiene y tampoco el burro lo conoce.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=45s
274,R-B6eGjbl8g,54.06,55.2,Nadie lo conoce.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=54s
275,R-B6eGjbl8g,55.3,56.9,Todo empieza de nuevo.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=55s
276,R-B6eGjbl8g,56.9,73.28,"La película es entretenida, tiene efectos de última generación como usted está viendo ahí en pantalla, pero sí, insisto, en que se cambió un poco el ser muy humorística por entregar más bien un mensaje de vida y un mensaje de familia.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=56s
277,R-B6eGjbl8g,73.72,79.46,"Es bonito, pero que en algún minuto puede hacer que la película se alargue un poco para los demás.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=73s
278,R-B6eGjbl8g,80.44,81.96,"Mucho mensaje, mucha sensibilidad.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=80s
279,R-B6eGjbl8g,81.98,84.14,"Sí, mucho mensaje, mucho de la familia.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=81s
280,R-B6eGjbl8g,84.36,85.48,¿Mena de diversión como la otra?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=84s
281,R-B6eGjbl8g,85.78,86.04,No.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=85s
282,R-B6eGjbl8g,86.04,86.9,¿Mena de diversión?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=86s
283,R-B6eGjbl8g,87.0,88.66,Tiene algunas cosas de diversión.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=87s
284,R-B6eGjbl8g,88.9,89.74,¿Quién nota pulpito?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=88s
285,R-B6eGjbl8g,89.94,90.64,¿Quién nota pulpito?,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=89s
286,R-B6eGjbl8g,90.66,91.96,Le vamos a meter un cinco.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=90s
287,R-B6eGjbl8g,92.1,92.8,Un cinco.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=92s
288,R-B6eGjbl8g,92.98,93.66,La cuarta.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=92s
289,R-B6eGjbl8g,94.4,95.42,El pulpo Paul.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=94s
290,R-B6eGjbl8g,95.92,96.5,El pulpo Paul.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=95s
291,R-B6eGjbl8g,96.52,97.4,"Perfecto, Pepe.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=96s
292,R-B6eGjbl8g,97.42,101.22,Esto fue al cine con el pulpo.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=97s
293,R-B6eGjbl8g,101.88,102.78,Va a ganar Holanda.,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=101s
294,R-B6eGjbl8g,104.14,104.44,¡Ya!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=104s
295,R-B6eGjbl8g,105.28,105.8,¡El quejito!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=105s
296,R-B6eGjbl8g,107.2,108.36,¡El quejito!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=107s
297,R-B6eGjbl8g,108.36,108.62,¡Ah!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=108s
298,R-B6eGjbl8g,108.64,109.4,"Ahí mismo, ahí mismo.",https://www.youtube.com/watch?v=R-B6eGjbl8g&t=108s
299,R-B6eGjbl8g,109.6,110.82,¡Qué imbécil!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=109s
300,R-B6eGjbl8g,111.28,111.9,¡Qué imbécil!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=111s
301,R-B6eGjbl8g,114.86,116.02,¡Qué imbécil!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=114s
302,R-B6eGjbl8g,146.02,147.02,¡Alta mujer interesada!,https://www.youtube.com/watch?v=R-B6eGjbl8g&t=146s
